Country,State,County,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21
CN,CN-HK,,0,2,0,3,3,0,0,2,0,2,1,2,0,1,4,3,1,1,3,9,11,0,3,3,0,0,3,2,-3,4,1,0,0,-3,5,2,1,-4,-2,-2,4,-1,5,-6,-1,-4,-2,0,-1,6,1,-6,5,2,7,3,15,24,45,17
CN,CN-HL,,0,2,1,5,6,6,12,5,5,15,19,15,26,32,32,35,46,15,10,7,30,15,14,8,-15,9,6,-19,-4,-10,-36,-29,-17,-5,-16,-6,-22,-13,-18,-41,-14,-10,-7,-5,-17,-7,-9,-18,-4,-1,-5,-5,-1,-6,-2,-1,-3,0,-2,0
CN,CN-HN,,0,5,15,19,26,31,43,78,54,55,51,66,52,63,45,23,30,-14,5,19,-6,-24,-13,-5,-48,-37,-32,-29,-33,-71,-26,-29,-19,-17,-37,-15,-20,-26,-15,-20,-21,-19,-10,-22,-17,-5,-8,-11,-11,-5,-4,-6,-9,0,0,0,0,0,0,0
CN,CN-JL,,0,1,2,1,0,2,2,1,4,0,3,6,8,11,11,3,5,4,1,1,-4,-2,-1,1,1,-3,-4,-2,0,-5,-2,-7,-2,-4,-3,-2,-2,-6,-2,-3,-5,0,-3,-2,-2,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0
CN,CN-JS,,0,4,4,8,15,14,23,29,30,35,33,33,34,33,22,21,26,23,9,14,11,-4,13,5,-18,-19,-31,-19,-36,-38,-17,-28,-17,-34,-6,-20,-20,-17,-8,-13,-7,-19,-15,-6,-11,-12,-6,-9,-6,0,-2,-1,0,-1,0,0,0,0,0,0
CN,CN-JX,,0,5,11,0,18,34,36,0,51,76,44,44,52,83,65,42,53,27,24,-2,10,16,10,11,-10,-18,-30,-32,-51,-71,-56,-66,-58,-32,-38,-36,-35,-35,-21,-20,-19,-20,-14,-17,-8,-7,-3,-4,-4,-5,-2,0,0,0,0,0,0,0,0,0
CN,CN-LN,,0,1,1,13,4,6,7,4,2,7,16,6,4,6,6,4,3,5,-2,0,-3,3,-1,-5,-2,-7,-3,-10,-2,-4,-2,-5,-7,-7,-3,-5,-5,0,-3,-6,0,0,0,0,0,-1,-2,0,-2,0,-1,0,-1,-1,-1,-5,-2,0,0,0
CN,CN-MO,,0,1,0,0,3,1,1,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,-1,-1,0,0,-2,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,3,2,0,1
CN,CN-NM,,0,0,1,6,0,4,4,1,3,0,3,4,7,1,5,3,3,2,2,4,0,1,1,4,2,1,2,1,0,-6,-1,-9,-1,-7,-1,-3,-5,-2,-4,-3,-2,-6,-4,-2,0,-2,-3,0,0,-1,0,0,0,0,-2,0,0,-1,0,0
CN,CN-NX,,0,0,1,1,1,3,4,1,5,4,5,2,2,3,0,6,-1,-8,2,4,-5,3,6,3,-6,0,-2,-7,1,-2,-4,0,-8,-2,-3,-4,-2,0,0,0,1,0,1,0,-2,0,0,0,0,-1,0,0,-1,0,-2,0,0,0,0,0
